Taxa,Flowering_BLUE
PHW65_MOG_0379/PHT69,63.87791820930544
PHW65_MOG_0381/LH195,67.0217902781547
PHW65_MOG_0381/PHT69,63.91872534955572
PHW65_MOG_0384/LH195,67.30753521372732
PHW65_MOG_0384/PHT69,64.96456443187141
PHW65_MOG_0388/LH195,66.29660824673596
PHW65_MOG_0392/LH195,67.25865350712107
PHW65_MOG_0392/PHT69,64.30140368213172
PHW65_MOG_0393/LH195,67.86844728191465
PHW65_MOG_0393/PHT69,63.806593432606114
PHW65_MOG_0401/LH195,67.36488809801774
PHW65_MOG_0401/PHT69,64.2588312597398
PHW65_MOG_0410/LH195,67.81540859957302
PHW65_MOG_0410/PHT69,64.48530331114304
PHW65_MOG_0411/LH195,67.2791038461729
PHW65_MOG_0411/PHT69,63.882427227034505
PHW65_MOG_0420/LH195,67.63987479052123
PHW65_MOG_0420/PHT69,63.13448075424291
PHW65_MOG_0421/LH195,65.95447701066169
PHW65_MOG_0421/PHT69,63.65101232271592
PHW65_MOG_0422/LH195,67.07261699273307
PHW65_MOG_0422/PHT69,64.0478815883074
PHW65_MOG_0423/LH195,65.86557249837198
PHW65_MOG_0423/PHT69,64.92633148183107
PHW65_MOG_0424/LH195,67.74001416811251
PHW65_MOG_0424/PHT69,64.72137635203725
PHW65_MOG_0426/LH195,67.04211538734728
PHW65_MOG_0426/PHT69,64.28129508448447
PHW65_MOG_0429/LH195,67.61787214547162
PHW65_MOG_0429/PHT69,64.92932550571467
PHW65_MOG_0431/LH195,67.13151695479398
PHW65_MOG_0431/PHT69,63.4111151595283
PHW65_MOG_0436/LH195,67.6085688763135
PHW65_MOG_0436/PHT69,64.57420524504046
PHW65_MOG_0438/LH195,67.53812358722674
PHW65_MOG_0438/PHT69,64.69736459783954
PHW65_MOG_0439/LH195,66.29580571463238
PHW65_MOG_0439/PHT69,64.2622278928973
PHW65_MOG_0442/LH195,67.03352117539598
PHW65_MOG_0442/PHT69,64.72351312967744
PHW65_MOG_0444/LH195,66.84562115802959
PHW65_MOG_0444/PHT69,64.63221331228073
PHW65_MOG_0448/LH195,65.85496210737018
PHW65_MOG_0448/PHT69,63.26624031786086
PHW65_MOG_0449/LH195,67.02351788724769
PHW65_MOG_0449/PHT69,63.76108292044127
PHW65_MOG_0460/LH195,68.00829438920718
PHW65_MOG_0460/PHT69,65.25382171343409
PHW65_MOG_0461/LH195,66.30369746741378
PHW65_MOG_0461/PHT69,63.896308146981816
PHW65_MOG_0463/LH195,66.57592547760228
PHW65_MOG_0463/PHT69,64.19301241394757
PHW65_MOG_0467/LH195,67.42999052361006
PHW65_MOG_0467/PHT69,64.97545993118327
PHW65_MOG_0476/LH195,66.27954747427275
PHW65_MOG_0476/PHT69,63.49428893921658
PHW65_MOG_0487/LH195,67.1480837097285
PHW65_MOG_0487/PHT69,64.86440663885126
PHW65_MOG_0499/LH195,66.49047741015045
PHW65_MOG_0499/PHT69,63.737186409994706
PHW65_MOG_0511/LH195,66.31927875354974
PHW65_MOG_0511/PHT69,63.64133021682654
PHW65_MOG_0512/LH195,68.18687497224028
PHW65_MOG_0512/PHT69,64.67381823450624
PHW65_MOG_0513/LH195,67.01678633687894
PHW65_MOG_0513/PHT69,64.41572216796092
PHW65_MOG_0517/LH195,68.5131809546766
PHW65_MOG_0517/PHT69,67.39782399834468
PHW65_MOG_0522/LH195,67.87215559799641
PHW65_MOG_0522/PHT69,64.88328847501776
PHW65_MOG_0534/LH195,66.8283699164426
PHW65_MOG_0534/PHT69,63.354908954930806
PHW65_MOG_0539/LH195,66.85875076951959
PHW65_MOG_0539/PHT69,64.2999521523802
PHW65_MOG_0542/LH195,67.24279766521721
PHW65_MOG_0542/PHT69,64.03237530994035
PHW65_MOG_0544/LH195,67.39223022821432
PHW65_MOG_0544/PHT69,65.23946252237033
PHW65_MOG_0545/LH195,67.16635156382392
PHW65_MOG_0545/PHT69,64.79628843617597
PHW65_MOG_0551/LH195,66.86319239826236
PHW65_MOG_0551/PHT69,65.03291265129901
PHW65_MOG_0553/LH195,67.47608802201395
PHW65_MOG_0553/PHT69,64.1371214968566
PHW65_MOG_0554/LH195,66.52916238576903
PHW65_MOG_0554/PHT69,64.23655593067012
PHW65_MOG_0567/LH195,66.76101729936312
PHW65_MOG_0567/PHT69,64.17314619666782
PHW65_MOG_0569/LH195,66.70292092561549
PHW65_MOG_0569/PHT69,64.38452961995463
PHW65_MOG_0572/LH195,67.87201217930614
PHW65_MOG_0572/PHT69,64.14133971467149
PHW65_MOG_0575/LH195,68.999008551953
PHW65_MOG_0575/PHT69,64.89144503173073
PHW65_MOG_0583/LH195,66.60228592345564
PHW65_MOG_0583/PHT69,64.87278662624796
PHW65_MOG_0588/LH195,67.54533665885683
PHW65_MOG_0588/PHT69,64.48623165413852
PHW65_MOG_0591/LH195,67.03140202310348
PHW65_MOG_0591/PHT69,64.39090742783291
PHW65_MOG_0599/LH195,66.46680809250209
PHW65_MOG_0620/LH195,68.16118330290186
PHW65_MOG_0620/PHT69,64.9213853289633
PHW65_MOG_0621/LH195,66.76554061849735
PHW65_MOG_0621/PHT69,64.90757422043913
PHW65_MOG_0622/LH195,66.83296204543598
PHW65_MOG_0622/PHT69,64.96612259187087
PHW65_MOG_0629/LH195,67.22511788820266
PHW65_MOG_0629/PHT69,64.50778482173904
PHW65_MOG_0633/PHT69,66.58997163164246
PHW65_MOG_0651/PHT69,64.62124523788063
PHW65_MOG_0660/LH195,66.12861086306219
PHW65_MOG_0660/PHT69,63.64478834631217
PHW65_MOG_0662/LH195,67.39156884554548
PHW65_MOG_0662/PHT69,64.4666512962448
PHW65_MOG_0675/PHT69,65.64010912472978
PHW65_MOG_0696/LH195,66.76234735237905
PHW65_MOG_0696/PHT69,64.44251678742133
PHW65_MOG_0716/PHT69,64.33323963203571
S8324/LH162,53.5412687788814
S8324/PHK05,53.5412687788814
S8324/PHK56,57.5412687788814
S8324/PHR25,53.5412687788814
S8324/PHZ51,57.54126877888141
S8326/CG120,55.5412687788814
S8326/LH145,59.04126877888141
S8326/PHB47,60.04126877888142
S8326/PHHV4,65.04126877888142
S8326/PHRE1,61.04126877888142
S8326/S8324,57.54126877888141
TX714/PHZ51,67.28662517161077
TX714/TX779,72.62706548024008
TX773/TX779,76.83624486312097
TX777/LH195,73.95554481956383
TX779/LH195,72.48624964989786
TX951/LH195,70.54163297803724
W10004_0006/PHK76,61.40569808897487
W10004_0006/PHP02,59.99960856301144
W10004_0006/PHZ51,62.964742031996764
W10004_0007/PHK76,62.40483905130447
W10004_0007/PHP02,61.45495529556057
W10004_0007/PHZ51,65.11686669744589
W10004_0008/PHK76,63.89401172223447
W10004_0008/PHP02,61.377501045542225
W10004_0008/PHZ51,64.9410538268674
W10004_0010/PHK76,63.078506893990024
W10004_0010/PHP02,61.66959617206545
W10004_0010/PHZ51,64.07667105490941
W10004_0011/PHK76,62.699408985509756
W10004_0011/PHP02,61.17453961253603
W10004_0011/PHZ51,63.867912947824905
W10004_0013/PHK76,62.82384671243053
W10004_0013/PHP02,60.72510537485776
W10004_0013/PHZ51,63.40240661661165
W10004_0014/PHK76,62.96368353344641
W10004_0014/PHP02,61.8569579673654
W10004_0014/PHZ51,64.75158452990172
W10004_0018/PHK76,62.9531350231984
W10004_0018/PHP02,61.8449271544338
W10004_0018/PHZ51,64.40801571250566
W10004_0019/PHZ51,63.19350090777118
W10004_0026/PHK76,62.96844632227855
W10004_0026/PHP02,61.00154074327204
W10004_0026/PHZ51,64.03578561636482
W10004_0027/PHK76,61.369671159864545
W10004_0027/PHP02,60.351007928666014
W10004_0027/PHZ51,63.933994468293506
W10004_0031/PHK76,63.24512110041292
W10004_0031/PHP02,61.90106209950591
W10004_0031/PHZ51,64.62142043023775
W10004_0032/PHK76,61.51619420671287
W10004_0032/PHP02,60.3563318469432
W10004_0032/PHZ51,64.30847378889133
W10004_0034/PHK76,62.57661160474458
W10004_0034/PHP02,62.6740424188019
W10004_0034/PHZ51,65.00395920993218
W10004_0035/PHK76,62.888931495313436
W10004_0035/PHP02,60.2825283107677
W10004_0035/PHZ51,63.48333729597528
W10004_0037/PHK76,63.66185943633748
W10004_0037/PHP02,61.94265392585951
W10004_0037/PHZ51,64.33409068408437
W10004_0038/PHK76,63.01801264878768
W10004_0038/PHP02,61.701158841733225
W10004_0038/PHZ51,64.43859168903762
W10004_0039/PHK76,62.76516059239955
W10004_0039/PHP02,61.826715661746796
W10004_0039/PHZ51,63.964509828352874
W10004_0041/PHK76,62.739031422308194
W10004_0041/PHP02,61.1411600936359
W10004_0041/PHZ51,64.16730068241816
W10004_0042/PHK76,62.16165876804071
W10004_0042/PHP02,60.7009569908379
W10004_0042/PHZ51,63.47135914347208
W10004_0045/PHK76,63.161658768040695
W10004_0045/PHP02,62.015160633845376
W10004_0045/PHZ51,64.53812846904799
W10004_0046/PHK76,62.498126762388594
W10004_0046/PHP02,61.24452807202343
W10004_0046/PHZ51,64.99577528120722
W10004_0047/PHK76,63.983654810205856
W10004_0047/PHP02,60.784756308863265
W10004_0047/PHZ51,64.40379418867798
W10004_0053/PHK76,65.17476268399845
W10004_0053/PHP02,63.24170877286503
W10004_0053/PHZ51,66.08504029101327
W10004_0055/PHK76,62.48233480840011
W10004_0055/PHP02,61.765300840639924
W10004_0055/PHZ51,64.59886996012841
W10004_0059/PHK76,61.70735759312737
W10004_0059/PHP02,60.16251857954019
W10004_0059/PHZ51,62.39766672824167
W10004_0061/PHK76,63.43753468278623
W10004_0061/PHP02,61.21478859032419
W10004_0061/PHZ51,64.59879365522072
W10004_0062/PHK76,62.9279311830533
W10004_0062/PHP02,61.956588295348425
W10004_0062/PHZ51,64.29629821580436
W10004_0063/PHK76,64.15465257165611
W10004_0063/PHP02,61.238464118603005
W10004_0063/PHZ51,64.72281409612225
W10004_0064/PHK76,61.63611813288597
W10004_0064/PHP02,59.71202893031593
W10004_0064/PHZ51,64.23226386656034
W10004_0065/PHK76,62.202563776302135
W10004_0065/PHP02,61.285588047582294
W10004_0065/PHZ51,63.915005393179904
W10004_0068/PHK76,62.883609405513575
W10004_0068/PHP02,61.41415127029663
W10004_0068/PHZ51,64.48047665368597
W10004_0069/PHK76,62.32394380952877
W10004_0069/PHP02,59.99503774302478
W10004_0069/PHZ51,63.73161817473871
W10004_0070/PHK76,62.5176455166653
W10004_0070/PHP02,60.02404833078779
W10004_0070/PHZ51,64.18923067997252
W10004_0071/PHK76,61.4789990734014
W10004_0071/PHP02,59.99319582876067
W10004_0071/PHZ51,64.31531214058529
W10004_0072/PHK76,63.202227554624685
W10004_0072/PHP02,61.96182655605529
W10004_0072/PHZ51,64.8095174709746
W10004_0073/PHK76,63.037112564572766
W10004_0073/PHP02,61.9979197404155
W10004_0073/PHZ51,64.72857557892978
W10004_0076/PHK76,62.95432022346088
W10004_0076/PHP02,61.47615084536699
W10004_0076/PHZ51,64.88517619028546
W10004_0078/PHK76,62.80431727543529
W10004_0078/PHP02,61.173533531069474
W10004_0078/PHZ51,65.71727827053816
W10004_0079/PHK76,62.59667108225605
W10004_0079/PHP02,60.54176132217187
W10004_0079/PHZ51,63.61028514839028
W10004_0080/PHK76,64.13596671565708
W10004_0080/PHP02,62.67242934906517
W10004_0080/PHZ51,65.25514711516252
W10004_0086/PHK76,62.035428390855294
W10004_0086/PHP02,61.26942464747633
W10004_0086/PHZ51,65.21047540340636
W10004_0087/PHK76,61.93742879272062
W10004_0087/PHP02,60.341218126464675
W10004_0087/PHZ51,63.74751555414873
W10004_0092/PHK76,63.45397207058575
W10004_0092/PHP02,61.34732390733857
W10004_0092/PHZ51,64.94234824910214
W10004_0093/PHK76,62.99961577865148
W10004_0093/PHP02,62.152658725547205
W10004_0093/PHZ51,65.27470894006703
W10004_0095/PHK76,63.79855905881884
W10004_0095/PHP02,61.45792244707461
W10004_0095/PHZ51,64.52705321189204
W10004_0097/PHK76,62.129795817623545
W10004_0097/PHP02,60.282413757898695
W10004_0097/PHZ51,64.1881705357714
W10004_0098/PHK76,62.385504918550886
W10004_0098/PHP02,60.93211380441528
W10004_0098/PHZ51,63.72448214339345
W10004_0099/PHK76,63.19627417903734
W10004_0099/PHP02,61.807552284229644
W10004_0099/PHZ51,65.50963728446486
W10004_0101/PHK76,61.65209087853981
W10004_0101/PHP02,61.163480691531134
W10004_0101/PHZ51,63.24769367661957
W10004_0103/PHK76,63.339117139353576
W10004_0103/PHP02,63.754807673133534
W10004_0103/PHZ51,65.40089476791343
W10004_0106/PHK76,61.78708954935603
W10004_0106/PHP02,60.734904604763926
W10004_0106/PHZ51,63.304874538327844
W10004_0110/PHK76,62.46580676658235
W10004_0110/PHP02,61.208983351807596
W10004_0110/PHZ51,63.46529897577273
W10004_0112/PHK76,63.415626466757146
W10004_0112/PHP02,61.075589987013444
W10004_0112/PHZ51,64.22818393639562
W10004_0115/PHK76,62.894758099235474
W10004_0115/PHP02,61.13846332918727
W10004_0115/PHZ51,64.73982961079568
W10004_0116/PHK76,61.72161005767505
W10004_0116/PHP02,60.8379173300915
W10004_0116/PHZ51,63.4069188916377
W10004_0118/PHK76,62.00693680094412
W10004_0118/PHP02,61.42449117965154
W10004_0118/PHZ51,64.20944642766504
W10004_0119/PHK76,62.44035585132284
W10004_0119/PHP02,60.03576793151023
W10004_0119/PHZ51,64.25200183258103
W10004_0121/PHK76,64.16067172871173
W10004_0121/PHP02,61.81594288784733
W10004_0121/PHZ51,65.52856756865488
W10004_0122/PHK76,63.44749565044097
W10004_0122/PHP02,61.65531736957079
W10004_0122/PHZ51,65.31043407195489
W10004_0127/PHK76,62.33358900506329
W10004_0127/PHP02,60.27385429449581
W10004_0127/PHZ51,64.02982001632671
W10004_0129/PHK76,62.36428570838079
W10004_0129/PHP02,61.00704826843953
W10004_0129/PHZ51,64.2829254778682
W10004_0132/PHK76,62.13442057444792
W10004_0132/PHP02,60.64479222463443
W10004_0132/PHZ51,64.47233792636071
W10004_0133/PHK76,62.43452956426955
W10004_0133/PHP02,61.370132467184064
W10004_0133/PHZ51,64.7775079218412
W10004_0134/PHK76,62.213646491627905
W10004_0134/PHP02,61.88536751858985
W10004_0134/PHZ51,63.94077371909092
W10004_0138/PHK76,61.818352209375504
W10004_0138/PHP02,59.85510252356094
W10004_0138/PHZ51,64.61668695016539
W10004_0140/PHK76,64.83165975906228
W10004_0140/PHP02,61.9376115108851
W10004_0140/PHZ51,64.93043110250204
W10004_0144/PHK76,61.97599622124777
W10004_0144/PHP02,60.13155839810416
W10004_0144/PHZ51,63.55115697571147
W10004_0146/PHK76,63.00241773929627
W10004_0146/PHP02,61.16587562024029
W10004_0146/PHZ51,64.48848122129087
W10004_0147/PHK76,62.56793435363617
W10004_0147/PHP02,61.92939295748873
W10004_0147/PHZ51,65.51792783599038
W10004_0148/PHK76,63.12161005767505
W10004_0148/PHP02,61.06582480207542
W10004_0148/PHZ51,64.30328711327786
W10004_0149/PHK76,62.76940002528315
W10004_0149/PHP02,62.336828480491256
W10004_0149/PHZ51,65.12768355662806
W10004_0150/PHK76,62.99544882746707
W10004_0150/PHP02,61.733950523359454
W10004_0150/PHZ51,64.91393777924492
W10004_0152/PHK76,62.57485279481459
W10004_0152/PHP02,61.67610652805533
W10004_0152/PHZ51,65.14521125453787
W10004_0153/PHK76,62.96030744589242
W10004_0153/PHP02,61.071059979841756
W10004_0153/PHZ51,64.44151156166392
W10004_0154/PHK76,63.73097136864318
W10004_0154/PHP02,62.05184583847928
W10004_0154/PHZ51,65.42169283402406
W10004_0160/PHK76,63.08058854709697
W10004_0160/PHP02,60.515587763502076
W10004_0160/PHZ51,64.17582257283249
W10004_0161/PHK76,61.8192053527286
W10004_0161/PHP02,61.17774686978416
W10004_0161/PHZ51,63.41338199232803
W10004_0166/PHK76,62.952150628055065
W10004_0166/PHP02,63.24106817159985
W10004_0166/PHZ51,64.06810053664748
W10004_0167/PHK76,62.21134365137101
W10004_0167/PHP02,61.45677113205431
W10004_0167/PHZ51,64.20230020912355
W10004_0168/PHK76,63.82236475564153
W10004_0168/PHP02,62.78228644521144
W10004_0168/PHZ51,66.01764181439516
W10004_0169/PHK76,62.83412572599389
W10004_0169/PHP02,60.20748798105764
W10004_0169/PHZ51,63.425029076102646
W10004_0171/PHK76,63.34278996635399
W10004_0171/PHP02,62.43903810490386
W10004_0171/PHZ51,65.00135114231213
W10004_0178/PHK76,62.59233494215236
W10004_0178/PHP02,62.28631574243744
W10004_0178/PHZ51,64.52558991720551
W10004_0179/PHK76,62.1325409062018
W10004_0179/PHP02,60.67014613335912
W10004_0179/PHZ51,64.05230449359098
W10004_0185/PHK76,62.09740402978984
W10004_0185/PHP02,60.3474178462829
W10004_0185/PHZ51,64.18657020472823
W10004_0189/PHK76,62.86645340754439
W10004_0189/PHP02,61.86805501173791
W10004_0189/PHZ51,64.47672420927194
W10004_0190/PHK76,62.905698088974866
W10004_0190/PHP02,61.76568261990056
W10004_0190/PHZ51,64.68443426501346
W10004_0192/PHK76,62.85629394824312
W10004_0192/PHP02,61.8887855337164
W10004_0192/PHZ51,65.17987318390932
W10004_0194/PHK76,62.57300222906701
W10004_0194/PHP02,61.26141852559198
W10004_0194/PHZ51,63.920365064698345
W10004_0196/PHK76,64.46109568914221
W10004_0196/PHP02,63.045753018480504
W10004_0196/PHZ51,65.53711924437722
W10004_0197/PHK76,63.363165110083884
W10004_0197/PHP02,62.220547569219846
W10004_0197/PHZ51,64.82144386606149
W10004_0199/PHK76,64.3557179860804
W10004_0199/PHP02,62.45303734662975
W10004_0199/PHZ51,64.9244698604719
W10004_0200/PHK76,63.44732034684958
W10004_0200/PHP02,62.66026646160005
W10004_0200/PHZ51,64.52442605380051
W10004_0203/PHK76,63.328583767537054
W10004_0203/PHP02,61.43219704560658
W10004_0203/PHZ51,64.82066088348321
W10004_0204/PHK76,63.72014266363845
W10004_0204/PHP02,61.26526240343317
W10004_0204/PHZ51,65.22636403635478
W10004_0206/PHK76,61.566296509792295
W10004_0206/PHP02,60.65858720362323
W10004_0206/PHZ51,64.02768795896311
W10004_0208/PHZ51,64.31886774140193
W10004_0212/PHK76,62.2525678589498
W10004_0212/PHP02,60.45934845028637
W10004_0212/PHZ51,64.03376234865489
W10004_0213/PHK76,62.28981286950324
W10004_0213/PHP02,60.316781502746416
W10004_0213/PHZ51,64.69679068434064
W10004_0217/PHK76,61.46488577455238
W10004_0217/PHP02,59.95891471387948
W10004_0217/PHZ51,64.19601611948048
W10004_0220/PHK76,62.22661242147106
W10004_0220/PHP02,61.909003577303764
W10004_0220/PHZ51,65.42400965458273
W10004_0221/PHK76,63.13674719302017
W10004_0221/PHP02,61.70631716609389
W10004_0221/PHZ51,64.9597348409841
W10004_0223/PHK76,63.103810470920195
W10004_0223/PHP02,62.90779002637784
W10004_0223/PHZ51,64.67973925191907
W10004_0224/PHK76,64.27361122768676
W10004_0224/PHP02,61.514295303236935
W10004_0224/PHZ51,64.2834103605832
W10004_0225/PHK76,62.13596671565709
W10004_0225/PHP02,60.495809728847455
W10004_0225/PHZ51,63.86309561113552
W10004_0227/PHK76,61.52310039853843
W10004_0227/PHP02,61.09806308142383
W10004_0227/PHZ51,63.98433106435384
W10004_0231/PHK76,60.91495549474357
W10004_0231/PHP02,60.112004918845955
W10004_0231/PHZ51,63.842095720489546
W10004_0236/PHK76,62.39896725425907
W10004_0236/PHP02,61.469143692405616
W10004_0236/PHZ51,64.6162533392017
W10004_0238/PHK76,63.83794359197834
W10004_0238/PHP02,62.46882371068548
W10004_0238/PHZ51,65.08066007040347
W10004_0241/PHK76,62.55060239020382
W10004_0241/PHP02,61.243742036127436
W10004_0241/PHZ51,64.37182652061003
W10004_0242/PHK76,62.39379628724281
W10004_0242/PHP02,61.18217553638682
W10004_0242/PHZ51,63.688120902325934
W10004_0251/PHZ51,65.03361324388293
W10004_0253/PHK76,62.47826789031863
W10004_0253/PHP02,60.18865668099775
W10004_0253/PHZ51,63.923945646894005
W10004_0254/PHK76,62.51541186522928
W10004_0254/PHP02,61.68850642826694
W10004_0254/PHZ51,64.27932034814094
W10004_0256/PHK76,62.01940002528315
W10004_0256/PHP02,61.154030663339384
W10004_0256/PHZ51,63.70749344004117
W10004_0258/PHK76,62.197619041714134
W10004_0258/PHP02,61.88732126172511
W10004_0258/PHZ51,64.54579346941065
W10004_0261/PHK76,65.07858376753705
W10004_0261/PHP02,62.828574347545896
W10004_0261/PHZ51,65.0244766910103
W10004_0262/PHK76,63.02470966952343
W10004_0262/PHP02,60.44531298510681
W10004_0262/PHZ51,64.27206126238096
W10004_0264/PHK76,62.84128133281473
W10004_0264/PHP02,61.45417258640736
W10004_0264/PHZ51,64.21671384393524
W10004_0268/PHK76,63.796310064364945
W10004_0268/PHP02,62.58836553713058
W10004_0268/PHZ51,65.36079668244884
W10004_0270/PHK76,62.05190141881597
W10004_0270/PHP02,60.118611795489976
W10004_0270/PHZ51,64.65728265888383
W10004_0271/PHK76,63.54798539106344
W10004_0271/PHP02,62.12426921635355
W10004_0271/PHZ51,65.85738036985067
W10004_0275/PHZ51,62.33062279558653
W10004_0276/PHK76,62.9462404513912
W10004_0276/PHP02,61.567446758930885
W10004_0276/PHZ51,64.35191865747909
W10004_0290/PHK76,63.490630329208365
W10004_0290/PHP02,61.841468952692814
W10004_0290/PHZ51,64.33654265886688
W10004_0291/PHK76,62.748288828076916
W10004_0291/PHP02,61.6417801426634
W10004_0291/PHZ51,64.64173333913601
W10004_0292/PHK76,62.405542902157336
W10004_0292/PHP02,60.96379484746413
W10004_0292/PHZ51,63.709039372582986
W10004_0299/PHK76,63.891481952212
W10004_0299/PHP02,62.386634580778605
W10004_0299/PHZ51,65.74414724459318
W10004_0306/PHK76,62.81068872424791
W10004_0306/PHP02,61.1118418110512
W10004_0306/PHZ51,64.66970265478706
W10004_0308/PHK76,64.15052326677733
W10004_0308/PHP02,62.20003066248964
W10004_0308/PHZ51,64.46541768419294
W10004_0309/PHK76,63.13189239215218
W10004_0309/PHP02,61.4275029283261
W10004_0309/PHZ51,63.456377200789795
W10004_0310/PHK76,64.07921535873407
W10004_0310/PHP02,62.334632633439526
W10004_0310/PHZ51,64.51577664600534
W10004_0311/PHK76,62.19810556601244
W10004_0311/PHP02,59.75561643354085
W10004_0311/PHZ51,62.98491323888307
W10004_0327/PHK76,65.92594327390586
W10004_0327/PHP02,61.341255678756994
W10004_0327/PHZ51,64.43907111901048
W10004_0329/PHK76,61.411823949117604
W10004_0329/PHP02,59.7341681778074
W10004_0329/PHZ51,62.790845282065845
W10004_0336/PHK76,63.31899923720526
W10004_0336/PHP02,61.35879102751843
W10004_0336/PHZ51,65.08312681910758
W10004_0344/PHK76,61.943528981327574
W10004_0344/PHP02,61.19986394959988
W10004_0344/PHZ51,64.27582121182327
W10004_0346/PHK76,62.08311082142353
W10004_0346/PHP02,60.61755901263262
W10004_0346/PHZ51,63.49968101619132
W10004_0361/PHK76,63.76364180866671
W10004_0361/PHP02,61.76223135841855
W10004_0361/PHZ51,64.31461676913415
W10004_0362/PHK76,62.31928496065597
W10004_0362/PHP02,60.88008468449461
W10004_0362/PHZ51,64.48520196479274
W10004_0380/PHK76,63.97984058622252
W10004_0380/PHP02,61.79816645754375
W10004_0380/PHZ51,64.93795202644996
W10004_0381/PHK76,62.99525043420372
W10004_0381/PHP02,61.141374061391694
W10004_0381/PHZ51,64.65772332115998
W10004_0383/PHK76,62.62775584790424
W10004_0383/PHP02,61.069384415733616
W10004_0383/PHZ51,64.68807349199825
W10004_0389/PHK76,61.995819723330456
W10004_0389/PHP02,62.08636071381533
W10004_0389/PHZ51,64.71777284584692
W10004_0393/PHK76,62.21288979258016
W10004_0393/PHP02,60.456231030310875
W10004_0393/PHZ51,64.35026426259547
W10004_0394/PHK76,62.538368672148664
W10004_0394/PHP02,61.120820770968365
W10004_0394/PHZ51,64.5439582606102
W10004_0395/PHK76,61.79885775368339
W10004_0395/PHP02,60.35782659175677
W10004_0395/PHZ51,63.88268675365283
W10004_0396/PHK76,62.58677857784639
W10004_0396/PHP02,60.268117120213276
W10004_0396/PHZ51,64.2900096134521
W10004_0403/PHK76,62.256936800944125
W10004_0403/PHP02,61.19100705113108
W10004_0403/PHZ51,64.44119102177022
W10004_0409/PHK76,64.36428570838079
W10004_0409/PHP02,63.39810735106934
W10004_0409/PHZ51,65.13705331910253
W10004_0410/PHK76,61.60044039063377
W10004_0410/PHP02,61.3445364309745
W10004_0410/PHZ51,64.16380820101237
W10004_0412/PHK76,62.924347944830345
W10004_0412/PHP02,62.70132122083087
W10004_0412/PHZ51,64.306350013608
W10004_0417/PHK76,63.18606669194982
W10004_0417/PHP02,60.77810892300694
W10004_0417/PHZ51,63.852471262779446
W10004_0419/PHK76,62.422450472686904
W10004_0419/PHP02,61.26425352811854
W10004_0419/PHZ51,64.90065048122968
W10004_0424/PHK76,63.11816825096665
W10004_0424/PHP02,61.92747702573895
W10004_0424/PHZ51,64.55727112933666
W10004_0427/PHK76,61.49663612020014
W10004_0427/PHP02,61.45493743797587
W10004_0427/PHZ51,64.12828429568529
W10004_0430/PHK76,62.91495549474358
W10004_0430/PHP02,61.63205354924147
W10004_0430/PHZ51,65.10655884093197
W10004_0465/PHK76,63.97803726330904
W10004_0465/PHP02,62.30150955977554
W10004_0465/PHZ51,64.6271076729717
W10004_0467/PHK76,61.26586688943091
W10004_0467/PHP02,59.64779414986107
W10004_0467/PHZ51,63.70346836972816
W10004_0474/PHK76,61.98212056181093
W10004_0474/PHP02,60.578464258694225
W10004_0474/PHZ51,64.09928604723153
W10004_0476/PHK76,62.762015038516445
W10004_0476/PHP02,60.89272373285527
W10004_0476/PHZ51,63.88268675365283
W10004_0487/PHK76,63.2335719005563
W10004_0487/PHP02,62.55282145185349
W10004_0487/PHZ51,64.82069670619683
W10004_0498/PHK76,62.84849392573289
W10004_0498/PHP02,61.93326318789539
W10004_0498/PHZ51,64.96883971489662
W10004_0501/PHK76,62.37099818883193
W10004_0501/PHP02,62.08016022591778
W10004_0501/PHZ51,64.0913423014658
W10004_0505/PHK76,62.60702216977557
W10004_0505/PHP02,60.857767499864636
W10004_0505/PHZ51,65.15793709285742
W10004_0601/PHK76,62.1421256277106
W10004_0601/PHP02,60.761418525591985
W10004_0601/PHZ51,64.80740152020091
W10004_0602/PHK76,63.56408746004124
W10004_0602/PHP02,62.63023984485522
W10004_0602/PHZ51,64.21371647588872
W10004_0608/PHK76,62.82254015506198
W10004_0608/PHP02,63.44941721756245
W10004_0608/PHZ51,65.21998288461741
W10004_0609/PHZ51,64.88161687194456
W10004_0612/PHK76,63.05440965787201
W10004_0612/PHP02,62.44853244210625
W10004_0612/PHZ51,64.91490276120173
W10004_0614/PHK76,63.04461519021237
W10004_0614/PHP02,60.3139472753402
W10004_0614/PHZ51,65.46608644209189
W10004_0616/PHK76,63.39392156447531
W10004_0616/PHP02,61.65054921054669
W10004_0616/PHZ51,64.97723085562467
W10004_0618/PHK76,62.665717932473385
W10004_0618/PHP02,61.11424260572338
W10004_0618/PHZ51,64.2163694668154
W10004_0619/PHK76,63.9175910643989
W10004_0619/PHP02,63.320430431122865
W10004_0619/PHZ51,64.94214281378586
W10004_0620/PHK76,62.64596608195344
W10004_0620/PHP02,61.63034031421786
W10004_0620/PHZ51,63.956377200789795
W10004_0622/PHK76,64.57858376753705
W10004_0622/PHP02,62.189958080740126
W10004_0622/PHZ51,64.73374059758365
W10004_0624/PHK76,61.52875907150933
W10004_0624/PHP02,59.68027600484794
W10004_0624/PHZ51,63.43418771351661
W10004_0625/PHK76,62.625330651341535
W10004_0625/PHP02,61.618710156163694
W10004_0625/PHZ51,65.40706103299999
W10004_0626/PHK76,62.50817907541342
W10004_0626/PHP02,60.99058883262299
W10004_0626/PHZ51,64.89032045742664
