taxa,PC1,PC2,PC3,PC4
PHW65_MOG_0633/PHT69,7.68845917304716,-6.41000818952864,-4.98492085475562,-0.183925822934907
PHW65_MOG_0651/PHT69,5.72476611269715,2.63751614809901,-3.40528898075042,-1.09179493667625
PHW65_MOG_0660/LH195,5.52986665727912,-4.40556601037046,-4.38621195463296,-0.13512392424184
PHW65_MOG_0660/PHT69,5.53343629116544,-4.40505502750692,-4.38743986103267,-0.12301955502616
PHW65_MOG_0662/LH195,8.78045636975701,-5.1267374799232,-3.20303319019426,0.288384599548039
PHW65_MOG_0662/PHT69,8.78045636975701,-5.1267374799232,-3.20303319019426,0.288384599548039
PHW65_MOG_0675/PHT69,-0.0201497550428465,-3.89934616559171,-2.25525252562098,-4.74258675570356
PHW65_MOG_0696/LH195,8.34589437263067,-5.60450430659765,-3.13263660542538,-1.16592082301245
PHW65_MOG_0696/PHT69,8.34589437263067,-5.60450430659765,-3.13263660542538,-1.16592082301245
PHW65_MOG_0716/PHT69,-0.206754609761861,-5.44162207010102,-3.89257039292528,-1.95149442032759
S8324/LH162,-8.85506329056229,1.24663701849812,-1.07805141879851,6.97199432500975
S8324/PHK05,-8.83750114764395,1.26365865270062,-1.05368307509287,6.98953659241192
S8324/PHK56,-8.78885924672705,1.1997924320105,-1.06368279546479,6.9134900946126
S8324/PHR25,-8.84732071594328,1.28741010136978,-1.04605498705708,6.94565660079438
S8324/PHZ51,-8.85506329056229,1.24663701849812,-1.07805141879851,6.97199432500975
S8326/CG120,-1.23953641368722,0.350041991028458,0.502048251544096,-3.13193650262028
S8326/LH145,-1.23953641368722,0.350041991028458,0.502048251544096,-3.13193650262028
S8326/PHB47,-1.22637941011387,0.359745154323108,0.466598536284194,-3.14194888061183
S8326/PHHV4,-1.16364529848565,0.396993893124457,0.425812508808932,-3.12924365244117
S8326/PHRE1,-1.14050533122273,0.316040364660056,0.458789077594258,-3.022360773961
S8326/S8324,-1.23953641368722,0.350041991028458,0.502048251544096,-3.13193650262028
TX714/PHZ51,-8.93749319998113,1.21966416168001,-1.34684826202096,10.9307527436855
TX714/TX779,-8.76797078936366,1.17934481070769,-1.38625761900799,10.8284841214718
TX773/TX779,-0.663407631805544,0.388474132803189,0.193615067666847,-1.47948495973407
TX777/LH195,-1.81740397997243,-1.00260675087637,0.851537442492922,-0.966264852597048
TX779/LH195,-1.56462201967348,-0.96082716780406,0.15231743599392,-0.584927392521664
TX951/LH195,-2.42082056759823,-2.40880347252219,0.204601491028988,-1.6433603411406
W10004_0006/PHK76,-8.54329588191764,-0.611337943612682,0.844537344740783,-0.23969833501212
W10004_0006/PHP02,-8.54329588191764,-0.611337943612682,0.844537344740783,-0.23969833501212
W10004_0006/PHZ51,-8.54329588191764,-0.611337943612682,0.844537344740783,-0.23969833501212
W10004_0007/PHK76,-7.62813236537443,-0.0649602965673005,0.346335947973192,-0.633483113733791
W10004_0007/PHP02,-7.62813236537443,-0.0649602965673005,0.346335947973192,-0.633483113733791
W10004_0007/PHZ51,-7.62813236537443,-0.0649602965673005,0.346335947973192,-0.633483113733791
W10004_0008/PHK76,-8.61356369565525,-0.10962106108587,0.985857532254573,-1.19615465669097
W10004_0008/PHP02,-8.61356369565525,-0.10962106108587,0.985857532254573,-1.19615465669097
W10004_0008/PHZ51,-8.61356369565525,-0.10962106108587,0.985857532254573,-1.19615465669097
W10004_0010/PHK76,-5.94384135313085,-1.57513328125493,0.832066050543816,-4.5560395948752
W10004_0010/PHP02,-5.94384135313085,-1.57513328125493,0.832066050543816,-4.5560395948752
W10004_0010/PHZ51,-5.94384135313085,-1.57513328125493,0.832066050543816,-4.5560395948752
W10004_0011/PHK76,-6.70280437437591,0.117453871850913,1.17396937802051,-4.260571856572
W10004_0011/PHP02,-6.70280437437591,0.117453871850913,1.17396937802051,-4.260571856572
W10004_0011/PHZ51,-6.70280437437591,0.117453871850913,1.17396937802051,-4.260571856572
W10004_0013/PHK76,-7.28740156311553,0.395367687056188,-0.114179104542454,-4.63674406361489
W10004_0013/PHP02,-7.28740156311553,0.395367687056188,-0.114179104542454,-4.63674406361489
W10004_0013/PHZ51,-7.28740156311553,0.395367687056188,-0.114179104542454,-4.63674406361489
W10004_0014/PHK76,-7.08284679446556,-1.37523694581552,1.13716479763469,-2.43062837010614
W10004_0014/PHP02,-7.08284679446556,-1.37523694581552,1.13716479763469,-2.43062837010614
W10004_0014/PHZ51,-7.08284679446556,-1.37523694581552,1.13716479763469,-2.43062837010614
W10004_0018/PHK76,-6.39140259976135,-0.521089338110759,1.56078085434601,-5.93473564277111
W10004_0018/PHP02,-6.3735111581873,-0.513583304344569,1.52145370160401,-5.94773222217181
W10004_0018/PHZ51,-6.3735111581873,-0.513583304344569,1.52145370160401,-5.94773222217181
W10004_0019/PHZ51,-7.28490847475152,-0.240980143433838,0.569792920054308,-4.09341026642413
W10004_0026/PHK76,-7.25506900604349,-1.91034040194181,0.565931262081778,-2.23282189731744
W10004_0026/PHP02,-7.25506900604349,-1.91034040194181,0.565931262081778,-2.23282189731744
W10004_0026/PHZ51,-7.25506900604349,-1.91034040194181,0.565931262081778,-2.23282189731744
W10004_0027/PHK76,-9.76038614023342,0.0220376705460394,-0.923472219051607,-0.239081117252654
W10004_0027/PHP02,-9.76038614023342,0.0220376705460394,-0.923472219051607,-0.239081117252654
W10004_0027/PHZ51,-9.76038614023342,0.0220376705460394,-0.923472219051607,-0.239081117252654
W10004_0031/PHK76,-8.37223543126688,-0.466983381526075,0.783272149337872,-0.733164257307392
W10004_0031/PHP02,-8.37223543126688,-0.466983381526075,0.783272149337872,-0.733164257307392
W10004_0031/PHZ51,-8.37223543126688,-0.466983381526075,0.783272149337872,-0.733164257307392
W10004_0032/PHK76,-8.96628140218431,-1.14151945133382,0.426057748470834,-1.05334480617343
W10004_0032/PHP02,-8.96628140218431,-1.14151945133382,0.426057748470834,-1.05334480617343
W10004_0032/PHZ51,-8.96628140218431,-1.14151945133382,0.426057748470834,-1.05334480617343
W10004_0034/PHK76,-7.50273950516389,-0.447439759978806,0.376782498684464,-2.27504204995796
W10004_0034/PHP02,-7.48484806358984,-0.439933726212615,0.337455345942469,-2.28803862935866
W10004_0034/PHZ51,-7.48484806358984,-0.439933726212615,0.337455345942469,-2.28803862935866
W10004_0035/PHK76,-8.63625835963488,-0.580975087551777,-1.15600925075278,0.86638111112508
W10004_0035/PHP02,-8.63625835963488,-0.580975087551777,-1.15600925075278,0.86638111112508
W10004_0035/PHZ51,-8.63625835963488,-0.580975087551777,-1.15600925075278,0.86638111112508
W10004_0037/PHK76,-7.56196229347605,-0.0974539097017067,0.371535179621786,-4.49052186719441
W10004_0037/PHP02,-7.56196229347605,-0.0974539097017067,0.371535179621786,-4.49052186719441
W10004_0037/PHZ51,-7.56196229347605,-0.0974539097017067,0.371535179621786,-4.49052186719441
W10004_0038/PHK76,-7.83602571803693,0.7248872279071,-0.409691704621631,-0.424007080859186
W10004_0038/PHP02,-7.83602571803693,0.7248872279071,-0.409691704621631,-0.424007080859186
W10004_0038/PHZ51,-7.83602571803693,0.7248872279071,-0.409691704621631,-0.424007080859186
W10004_0039/PHK76,-8.61741291487731,1.07349833574687,-0.26503245785809,1.99091149537665
W10004_0039/PHP02,-8.59952147330325,1.08100436951306,-0.304359610600085,1.97791491597596
W10004_0039/PHZ51,-8.59952147330325,1.08100436951306,-0.304359610600085,1.97791491597596
W10004_0041/PHK76,-7.87321925142359,-0.949123465729588,-1.00718974864695,-1.47653377924945
W10004_0041/PHP02,-7.87321925142359,-0.949123465729588,-1.00718974864695,-1.47653377924945
W10004_0041/PHZ51,-7.87321925142359,-0.949123465729588,-1.00718974864695,-1.47653377924945
W10004_0042/PHK76,-7.54397292429076,-1.16822862837934,0.773366466559582,-4.2909868637371
W10004_0042/PHP02,-7.54397292429076,-1.16822862837934,0.773366466559582,-4.2909868637371
W10004_0042/PHZ51,-7.54397292429076,-1.16822862837934,0.773366466559582,-4.2909868637371
W10004_0045/PHK76,-7.5953564080701,0.304937869897928,1.06380310081473,-4.29805689373389
W10004_0045/PHP02,-7.5953564080701,0.304937869897928,1.06380310081473,-4.29805689373389
W10004_0045/PHZ51,-7.5953564080701,0.304937869897928,1.06380310081473,-4.29805689373389
W10004_0046/PHK76,-7.33574802816722,-0.819983714937893,0.879683104858852,-5.58566982286907
W10004_0046/PHP02,-7.33574802816722,-0.819983714937893,0.879683104858852,-5.58566982286907
W10004_0046/PHZ51,-7.33574802816722,-0.819983714937893,0.879683104858852,-5.58566982286907
W10004_0047/PHK76,-9.37741776719079,0.618081128763027,-1.40864752836298,0.450960165382312
W10004_0047/PHP02,-9.37741776719079,0.618081128763027,-1.40864752836298,0.450960165382312
W10004_0047/PHZ51,-9.37741776719079,0.618081128763027,-1.40864752836298,0.450960165382312
W10004_0053/PHK76,-9.04606746572228,0.876460260194788,-0.814050824718348,3.24764334028656
W10004_0053/PHP02,-9.04606746572228,0.876460260194788,-0.814050824718348,3.24764334028656
W10004_0053/PHZ51,-9.04606746572228,0.876460260194788,-0.814050824718348,3.24764334028656
W10004_0055/PHK76,-8.36741599677257,-0.311218057817261,0.033391560395095,4.28593661655717
W10004_0055/PHP02,-8.36741599677257,-0.311218057817261,0.033391560395095,4.28593661655717
W10004_0055/PHZ51,-8.36741599677257,-0.311218057817261,0.033391560395095,4.28593661655717
W10004_0059/PHK76,-6.8691011680742,0.0181968462634955,0.818659488676412,2.10183694503478
W10004_0059/PHP02,-6.8691011680742,0.0181968462634955,0.818659488676412,2.10183694503478
W10004_0059/PHZ51,-6.8691011680742,0.0181968462634955,0.818659488676412,2.10183694503478
W10004_0061/PHK76,-5.75538484483335,2.07538855670545,-0.20461360075368,0.510234817393788
W10004_0061/PHP02,-5.75538484483335,2.07538855670545,-0.20461360075368,0.510234817393788
W10004_0061/PHZ51,-5.75538484483335,2.07538855670545,-0.20461360075368,0.510234817393788
W10004_0062/PHK76,-6.69488827450697,-0.984458992382014,0.841910862562221,-1.93513990441084
W10004_0062/PHP02,-6.69488827450697,-0.984458992382014,0.841910862562221,-1.93513990441084
W10004_0062/PHZ51,-6.69488827450697,-0.984458992382014,0.841910862562221,-1.93513990441084
W10004_0063/PHK76,-6.64577321171617,-1.32425126656131,1.99522242756755,-4.52323294278691
W10004_0063/PHP02,-6.64577321171617,-1.32425126656131,1.99522242756755,-4.52323294278691
W10004_0063/PHZ51,-6.64577321171617,-1.32425126656131,1.99522242756755,-4.52323294278691
W10004_0064/PHK76,-9.85912424243403,1.53572093010169,-0.764445427613963,7.27248708632785
W10004_0064/PHP02,-9.85912424243403,1.53572093010169,-0.764445427613963,7.27248708632785
W10004_0064/PHZ51,-9.85912424243403,1.53572093010169,-0.764445427613963,7.27248708632785
W10004_0065/PHK76,-8.82124901100684,-0.426215204647484,0.0741820337839239,-0.758360726336756
W10004_0065/PHP02,-8.80335756943279,-0.418709170881293,0.0348548810419287,-0.77135730573745
W10004_0065/PHZ51,-8.80335756943279,-0.418709170881293,0.0348548810419287,-0.77135730573745
W10004_0068/PHK76,-8.8165574922589,0.799299498985831,-1.80218754233032,8.25137443881702
W10004_0068/PHP02,-8.8165574922589,0.799299498985831,-1.80218754233032,8.25137443881702
W10004_0068/PHZ51,-8.8165574922589,0.799299498985831,-1.80218754233032,8.25137443881702
W10004_0069/PHK76,-7.00363349628875,0.352347113799807,-0.999923706090086,2.19598906578652
W10004_0069/PHP02,-7.00363349628875,0.352347113799807,-0.999923706090086,2.19598906578652
W10004_0069/PHZ51,-7.00363349628875,0.352347113799807,-0.999923706090086,2.19598906578652
W10004_0070/PHK76,-9.558283939612,0.482594922827217,0.766785014410432,-0.541623574197473
W10004_0070/PHP02,-9.558283939612,0.482594922827217,0.766785014410432,-0.541623574197473
W10004_0070/PHZ51,-9.558283939612,0.482594922827217,0.766785014410432,-0.541623574197473
W10004_0071/PHK76,-7.93429148572447,0.506696111374404,-1.02701726824682,6.76342706840968
W10004_0071/PHP02,-7.93429148572447,0.506696111374404,-1.02701726824682,6.76342706840968
W10004_0071/PHZ51,-7.93429148572447,0.506696111374404,-1.02701726824682,6.76342706840968
W10004_0072/PHK76,-8.7346212955375,-0.302640470526298,-1.74996308396968,5.62776330122724
W10004_0072/PHP02,-8.7346212955375,-0.302640470526298,-1.74996308396968,5.62776330122724
W10004_0072/PHZ51,-8.7346212955375,-0.302640470526298,-1.74996308396968,5.62776330122724
W10004_0073/PHK76,-8.84127727050759,1.23312607023173,-1.78037469482029,5.40580933165114
W10004_0073/PHP02,-8.84127727050759,1.23312607023173,-1.78037469482029,5.40580933165114
W10004_0073/PHZ51,-8.84127727050759,1.23312607023173,-1.78037469482029,5.40580933165114
W10004_0076/PHK76,-7.76929568160628,-0.19891094885148,-0.788441763405589,3.85086712209325
W10004_0076/PHP02,-7.76929568160628,-0.19891094885148,-0.788441763405589,3.85086712209325
W10004_0076/PHZ51,-7.76929568160628,-0.19891094885148,-0.788441763405589,3.85086712209325
W10004_0078/PHK76,-8.00638245915674,-0.179839579114359,0.697440172280105,2.3367637147864
W10004_0078/PHP02,-8.00638245915674,-0.179839579114359,0.697440172280105,2.3367637147864
W10004_0078/PHZ51,-8.00638245915674,-0.179839579114359,0.697440172280105,2.3367637147864
W10004_0079/PHK76,-6.56818655694024,0.838381954897327,0.0325015658135508,-2.84379461745286
W10004_0079/PHP02,-6.55029511536619,0.845887988663518,-0.00682558692844475,-2.85679119685355
W10004_0079/PHZ51,-6.55029511536619,0.845887988663518,-0.00682558692844475,-2.85679119685355
W10004_0080/PHK76,-8.41016135623967,-0.660921704261425,1.12932026445802,-3.3286609077155
W10004_0080/PHP02,-8.41016135623967,-0.660921704261425,1.12932026445802,-3.3286609077155
W10004_0080/PHZ51,-8.41016135623967,-0.660921704261425,1.12932026445802,-3.3286609077155
W10004_0086/PHK76,-5.1270791198787,3.7376329391546,-0.376350765739786,-0.0795705154965616
W10004_0086/PHP02,-5.1270791198787,3.7376329391546,-0.376350765739786,-0.0795705154965616
W10004_0086/PHZ51,-5.1270791198787,3.7376329391546,-0.376350765739786,-0.0795705154965616
W10004_0087/PHK76,-6.46754344121441,-0.934733820376206,1.3161773950344,-5.89886042489043
W10004_0087/PHP02,-6.44965199964036,-0.927227786610016,1.2768502422924,-5.91185700429112
W10004_0087/PHZ51,-6.44965199964036,-0.927227786610016,1.2768502422924,-5.91185700429112
W10004_0092/PHK76,-9.19512379769682,0.971973707292693,-1.03850328491351,5.38379431243454
W10004_0092/PHP02,-9.19512379769682,0.971973707292693,-1.03850328491351,5.38379431243454
W10004_0092/PHZ51,-9.19512379769682,0.971973707292693,-1.03850328491351,5.38379431243454
W10004_0093/PHK76,-8.6180291136534,0.271065594007961,-0.255929744780905,1.29173761544564
W10004_0093/PHP02,-8.6180291136534,0.271065594007961,-0.255929744780905,1.29173761544564
W10004_0093/PHZ51,-8.6180291136534,0.271065594007961,-0.255929744780905,1.29173761544564
W10004_0095/PHK76,-7.03243044970289,-0.275155415798881,2.17609102998392,-2.61523072409162
W10004_0095/PHP02,-7.03243044970289,-0.275155415798881,2.17609102998392,-2.61523072409162
W10004_0095/PHZ51,-7.03243044970289,-0.275155415798881,2.17609102998392,-2.61523072409162
W10004_0097/PHK76,-8.53722067520537,-2.00006451627822,-0.674052667236599,-3.50241404840269
W10004_0097/PHP02,-8.53722067520537,-2.00006451627822,-0.674052667236599,-3.50241404840269
W10004_0097/PHZ51,-8.53722067520537,-2.00006451627822,-0.674052667236599,-3.50241404840269
W10004_0098/PHK76,-5.90335981534276,-0.479043114116397,0.568066261350975,0.183123319919978
W10004_0098/PHP02,-5.88546837376871,-0.471537080350207,0.528739108608979,0.170126740519284
W10004_0098/PHZ51,-5.88546837376871,-0.471537080350207,0.528739108608979,0.170126740519284
W10004_0099/PHK76,-10.2869264116041,1.14628999163708,-0.345065815639227,9.02318119853819
W10004_0099/PHP02,-10.2869264116041,1.14628999163708,-0.345065815639227,9.02318119853819
W10004_0099/PHZ51,-10.2869264116041,1.14628999163708,-0.345065815639227,9.02318119853819
W10004_0101/PHK76,-5.48614904988323,2.54898300649797,-1.0094886072839,1.94788632141653
W10004_0101/PHP02,-5.48614904988323,2.54898300649797,-1.0094886072839,1.94788632141653
W10004_0101/PHZ51,-5.48614904988323,2.54898300649797,-1.0094886072839,1.94788632141653
W10004_0103/PHK76,-8.69601925227897,-0.193899106485643,0.259543488585532,-0.123815592140061
W10004_0103/PHP02,-8.69601925227897,-0.193899106485643,0.259543488585532,-0.123815592140061
W10004_0103/PHZ51,-8.69601925227897,-0.193899106485643,0.259543488585532,-0.123815592140061
W10004_0106/PHK76,-6.74651791684654,0.191748651886791,-0.97979394372249,-0.77349089772869
W10004_0106/PHP02,-6.74651791684654,0.191748651886791,-0.97979394372249,-0.77349089772869
W10004_0106/PHZ51,-6.74651791684654,0.191748651886791,-0.97979394372249,-0.77349089772869
W10004_0110/PHK76,-5.55530258432437,0.0760702497239759,0.50045975302684,0.660777555595383
W10004_0110/PHP02,-5.55530258432437,0.0760702497239759,0.50045975302684,0.660777555595383
W10004_0110/PHZ51,-5.55530258432437,0.0760702497239759,0.50045975302684,0.660777555595383
W10004_0112/PHK76,-6.53689470624941,-0.899894967992091,0.414418769312742,-6.17968337753161
W10004_0112/PHP02,-6.53689470624941,-0.899894967992091,0.414418769312742,-6.17968337753161
W10004_0112/PHZ51,-6.53689470624941,-0.899894967992091,0.414418769312742,-6.17968337753161
W10004_0115/PHK76,-8.44146654923063,0.0472422020534723,-2.21382055466197,5.5476320243553
W10004_0115/PHP02,-8.44146654923063,0.0472422020534723,-2.21382055466197,5.5476320243553
W10004_0115/PHZ51,-8.44146654923063,0.0472422020534723,-2.21382055466197,5.5476320243553
W10004_0116/PHK76,-7.55580668164365,-0.476543468028804,0.509839564025976,1.32147177219358
W10004_0116/PHP02,-7.55580668164365,-0.476543468028804,0.509839564025976,1.32147177219358
W10004_0116/PHZ51,-7.55580668164365,-0.476543468028804,0.509839564025976,1.32147177219358
W10004_0118/PHK76,-8.845101659318,-0.0226471704473784,0.510113578100643,0.135348328561586
W10004_0118/PHP02,-8.845101659318,-0.0226471704473784,0.510113578100643,0.135348328561586
W10004_0118/PHZ51,-8.845101659318,-0.0226471704473784,0.510113578100643,0.135348328561586
W10004_0119/PHK76,-7.74416879276679,0.103541130175732,-0.644131416333667,3.08730593755017
W10004_0119/PHP02,-7.74416879276679,0.103541130175732,-0.644131416333667,3.08730593755017
W10004_0119/PHZ51,-7.74416879276679,0.103541130175732,-0.644131416333667,3.08730593755017
W10004_0121/PHK76,-7.21601693359929,-1.60798670018108,1.40985881244089,-4.07027373257581
W10004_0121/PHP02,-7.21601693359929,-1.60798670018108,1.40985881244089,-4.07027373257581
W10004_0121/PHZ51,-7.21601693359929,-1.60798670018108,1.40985881244089,-4.07027373257581
W10004_0122/PHK76,-8.53826715823767,0.089678815232154,-1.30712217215716,5.9356598584772
W10004_0122/PHP02,-8.53826715823767,0.089678815232154,-1.30712217215716,5.9356598584772
W10004_0122/PHZ51,-8.53826715823767,0.089678815232154,-1.30712217215716,5.9356598584772
W10004_0127/PHK76,-7.83451385172256,1.24416386333559,0.248338116543318,2.92252461254674
W10004_0127/PHP02,-7.83451385172256,1.24416386333559,0.248338116543318,2.92252461254674
W10004_0127/PHZ51,-7.83451385172256,1.24416386333559,0.248338116543318,2.92252461254674
W10004_0129/PHK76,-8.76630712789049,-0.253157057925497,-1.07882977506889,1.68642990862484
W10004_0129/PHP02,-8.76630712789049,-0.253157057925497,-1.07882977506889,1.68642990862484
W10004_0129/PHZ51,-8.76630712789049,-0.253157057925497,-1.07882977506889,1.68642990862484
W10004_0132/PHK76,-6.9772963481448,-0.968140626310257,1.1571117982128,-3.56797117009513
W10004_0132/PHP02,-6.9772963481448,-0.968140626310257,1.1571117982128,-3.56797117009513
W10004_0132/PHZ51,-6.9772963481448,-0.968140626310257,1.1571117982128,-3.56797117009513
W10004_0133/PHK76,-6.98841693863844,-0.55318452923632,0.458161097198295,-0.366137553739617
W10004_0133/PHP02,-6.98841693863844,-0.55318452923632,0.458161097198295,-0.366137553739617
W10004_0133/PHZ51,-6.98841693863844,-0.55318452923632,0.458161097198295,-0.366137553739617
W10004_0134/PHK76,-8.46675453459195,0.930300311345528,-0.564274692599936,2.49691264696767
W10004_0134/PHP02,-8.46675453459195,0.930300311345528,-0.564274692599936,2.49691264696767
W10004_0134/PHZ51,-8.46675453459195,0.930300311345528,-0.564274692599936,2.49691264696767
W10004_0138/PHK76,-9.71113592189115,0.919064324585269,0.330623267908908,6.25642573144733
W10004_0138/PHP02,-9.71113592189115,0.919064324585269,0.330623267908908,6.25642573144733
W10004_0138/PHZ51,-9.71113592189115,0.919064324585269,0.330623267908908,6.25642573144733
W10004_0140/PHK76,-8.28856241858094,0.575205424275176,-1.198971755304,5.14654054010524
W10004_0140/PHP02,-8.28856241858094,0.575205424275176,-1.198971755304,5.14654054010524
W10004_0140/PHZ51,-8.28856241858094,0.575205424275176,-1.198971755304,5.14654054010524
W10004_0144/PHK76,-7.60932516325358,0.0446132553595091,-0.267875767266768,3.08900481183999
W10004_0144/PHP02,-7.60932516325358,0.0446132553595091,-0.267875767266768,3.08900481183999
W10004_0144/PHZ51,-7.60932516325358,0.0446132553595091,-0.267875767266768,3.08900481183999
W10004_0146/PHK76,-8.17042155666778,0.117129519110112,-0.397772542712345,2.68508994212862
W10004_0146/PHP02,-8.17042155666778,0.117129519110112,-0.397772542712345,2.68508994212862
W10004_0146/PHZ51,-8.17042155666778,0.117129519110112,-0.397772542712345,2.68508994212862
W10004_0147/PHK76,-7.83545464913173,-1.19651867238804,0.809286854813604,0.237155229159667
W10004_0147/PHP02,-7.83545464913173,-1.19651867238804,0.809286854813604,0.237155229159667
W10004_0147/PHZ51,-7.83545464913173,-1.19651867238804,0.809286854813604,0.237155229159667
W10004_0148/PHK76,-7.26619224697141,-0.268397903313519,1.43179684281057,-3.30752685745614
W10004_0148/PHP02,-7.26619224697141,-0.268397903313519,1.43179684281057,-3.30752685745614
W10004_0148/PHZ51,-7.26619224697141,-0.268397903313519,1.43179684281057,-3.30752685745614
W10004_0149/PHK76,-8.56982479491345,0.350818528781944,-0.479289516675084,4.37291295540361
W10004_0149/PHP02,-8.56982479491345,0.350818528781944,-0.479289516675084,4.37291295540361
W10004_0149/PHZ51,-8.56982479491345,0.350818528781944,-0.479289516675084,4.37291295540361
W10004_0150/PHK76,-7.62573277240219,-0.267954255811798,1.27814479605394,-0.084985859883461
W10004_0150/PHP02,-7.62573277240219,-0.267954255811798,1.27814479605394,-0.084985859883461
W10004_0150/PHZ51,-7.62573277240219,-0.267954255811798,1.27814479605394,-0.084985859883461
W10004_0152/PHK76,-7.66993033043237,-1.98511346808913,0.840473639790652,-4.11277705817308
W10004_0152/PHP02,-7.66993033043237,-1.98511346808913,0.840473639790652,-4.11277705817308
W10004_0152/PHZ51,-7.66993033043237,-1.98511346808913,0.840473639790652,-4.11277705817308
W10004_0153/PHK76,-8.64596982765843,0.926855014920512,-0.34353868196362,3.6791464854673
W10004_0153/PHP02,-8.64596982765843,0.926855014920512,-0.34353868196362,3.6791464854673
W10004_0153/PHZ51,-8.64596982765843,0.926855014920512,-0.34353868196362,3.6791464854673
W10004_0154/PHK76,-6.93364939796714,-1.2298575639505,1.34166007039446,-6.4398765729452
W10004_0154/PHP02,-6.93364939796714,-1.2298575639505,1.34166007039446,-6.4398765729452
W10004_0154/PHZ51,-6.93364939796714,-1.2298575639505,1.34166007039446,-6.4398765729452
W10004_0160/PHK76,-8.52234501939945,-0.726504798646665,0.251279183048863,1.31391725529853
W10004_0160/PHP02,-8.52234501939945,-0.726504798646665,0.251279183048863,1.31391725529853
W10004_0160/PHZ51,-8.52234501939945,-0.726504798646665,0.251279183048863,1.31391725529853
W10004_0161/PHK76,-6.94347214688499,-0.889264494521178,-0.280426967981259,-2.67053099937923
W10004_0161/PHP02,-6.94347214688499,-0.889264494521178,-0.280426967981259,-2.67053099937923
W10004_0161/PHZ51,-6.94347214688499,-0.889264494521178,-0.280426967981259,-2.67053099937923
W10004_0166/PHK76,-8.88996957030702,0.826541705746044,-1.77006530155826,4.7943987935713
W10004_0166/PHP02,-8.87207812873297,0.834047739512235,-1.80939245430026,4.7814022141706
W10004_0166/PHZ51,-8.87207812873297,0.834047739512235,-1.80939245430026,4.7814022141706
W10004_0167/PHK76,-7.8932416343073,0.635764828486079,-1.17551092785662,5.1070381479274
W10004_0167/PHP02,-7.8932416343073,0.635764828486079,-1.17551092785662,5.1070381479274
W10004_0167/PHZ51,-7.8932416343073,0.635764828486079,-1.17551092785662,5.1070381479274
W10004_0168/PHK76,-10.0090356140335,1.10199039347697,-0.578957455033877,8.6452327119389
W10004_0168/PHP02,-10.0090356140335,1.10199039347697,-0.578957455033877,8.6452327119389
W10004_0168/PHZ51,-10.0090356140335,1.10199039347697,-0.578957455033877,8.6452327119389
W10004_0169/PHK76,-7.46474254667236,-1.10666666024657,1.2323879958929,-6.26941356744253
W10004_0169/PHP02,-7.46474254667236,-1.10666666024657,1.2323879958929,-6.26941356744253
W10004_0169/PHZ51,-7.46474254667236,-1.10666666024657,1.2323879958929,-6.26941356744253
W10004_0171/PHK76,-7.41596509918326,-2.10107479450677,-0.0379844125991517,-4.24715932285467
W10004_0171/PHP02,-7.41596509918326,-2.10107479450677,-0.0379844125991517,-4.24715932285467
W10004_0171/PHZ51,-7.41596509918326,-2.10107479450677,-0.0379844125991517,-4.24715932285467
W10004_0178/PHK76,-8.86826410669018,0.454573316722589,-0.901807280810564,3.93077510472487
W10004_0178/PHP02,-8.86826410669018,0.454573316722589,-0.901807280810564,3.93077510472487
W10004_0178/PHZ51,-8.86826410669018,0.454573316722589,-0.901807280810564,3.93077510472487
W10004_0179/PHK76,-7.26550748160587,-0.971887836482309,-0.259359551519281,-3.12991665185744
W10004_0179/PHP02,-7.26550748160587,-0.971887836482309,-0.259359551519281,-3.12991665185744
W10004_0179/PHZ51,-7.26550748160587,-0.971887836482309,-0.259359551519281,-3.12991665185744
W10004_0185/PHK76,-8.77951766545483,0.29606752441717,0.650329746012538,2.15335462728918
W10004_0185/PHP02,-8.77951766545483,0.29606752441717,0.650329746012538,2.15335462728918
W10004_0185/PHZ51,-8.77951766545483,0.29606752441717,0.650329746012538,2.15335462728918
W10004_0189/PHK76,-7.53358012833783,-0.48545489967349,0.700134634766983,-2.29697785270785
W10004_0189/PHP02,-7.53358012833783,-0.48545489967349,0.700134634766983,-2.29697785270785
W10004_0189/PHZ51,-7.53358012833783,-0.48545489967349,0.700134634766983,-2.29697785270785
W10004_0190/PHK76,-7.07004074686251,-0.172170035753944,-0.464844902674003,1.27658391063672
W10004_0190/PHP02,-7.07004074686251,-0.172170035753944,-0.464844902674003,1.27658391063672
W10004_0190/PHZ51,-7.07004074686251,-0.172170035753944,-0.464844902674003,1.27658391063672
W10004_0192/PHK76,-9.28010325753169,-0.670916444103678,0.137770802295605,5.22423754559133
W10004_0192/PHP02,-9.28010325753169,-0.670916444103678,0.137770802295605,5.22423754559133
W10004_0192/PHZ51,-9.28010325753169,-0.670916444103678,0.137770802295605,5.22423754559133
W10004_0194/PHK76,-8.22342074471095,-0.0718910963160298,0.522297513497941,-2.84827957550437
W10004_0194/PHP02,-8.22342074471095,-0.0718910963160298,0.522297513497941,-2.84827957550437
W10004_0194/PHZ51,-8.22342074471095,-0.0718910963160298,0.522297513497941,-2.84827957550437
W10004_0196/PHK76,-8.94238298670804,-0.0953101450901959,0.268401932805258,-3.5915145543141
W10004_0196/PHP02,-8.94238298670804,-0.0953101450901959,0.268401932805258,-3.5915145543141
W10004_0196/PHZ51,-8.94238298670804,-0.0953101450901959,0.268401932805258,-3.5915145543141
